operation,eseName,repsCode,sedeName,municipalityCodigo,municipalityId,serviceName,bedTypeName,initial,current,projected
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,CIRUGÍA ORTOPÉDICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,CIRUGÍA OTORRINOLARINGOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,CIRUGÍA UROLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,CUIDADO INTENSIVO ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,CUIDADO INTERMEDIO ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,DERMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,DIAGNÓSTICO VASCULAR,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,FISIOTERAPIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,GASTROENTEROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,GESTION PRE-TRANSFUSIONAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,GINECOBSTETRICIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,LABORATORIO DE HISTOTECNOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,MEDICINA INTERNA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,NEUMOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,NEUROCIRUGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,NEUROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,OFTALMOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,OPTOMETRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,OTORRINOLARINGOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,OTRAS CONSULTAS DE ESPECIALIDAD,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,PATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,PEDIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,PSICOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,PSIQUIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,SERVICIO FARMACÉUTICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,TERAPIA RESPIRATORIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,TRANSPORTE ASISTENCIAL MEDICALIZADO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,URGENCIAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,25151,25151,UROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,,,VACUNACIÓN,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,2515400077,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,Adultos,,9,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,Pediátrica,,3,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,ATENCIÓN DEL PARTO,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,ENFERMERÍA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,FISIOTERAPIA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,GINECOBSTETRICIA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,LABORATORIO CLÍNICO,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,MEDICINA GENERAL,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,MEDICINA INTERNA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,ODONTOLOGÍA GENERAL,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,OPTOMETRÍA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,PEDIATRÍA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,PSICOLOGÍA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,SERVICIO FARMACÉUTICO,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,TERAPIA RESPIRATORIA,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,URGENCIAS,,1,,
sedeService,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,25154,25154,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,2517500020,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,Adultos,,8,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,Pediátrica,,4,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,ANESTESIA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,ATENCIÓN DEL PARTO,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,CIRUGÍA GENERAL,,2,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,CIRUGÍA GINECOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,CIRUGÍA ORTOPÉDICA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,CIRUGÍA OTORRINOLARINGOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,CIRUGÍA UROLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,FISIOTERAPIA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,GESTION PRE-TRANSFUSIONAL,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,GINECOBSTETRICIA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,MEDICINA INTERNA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,OPTOMETRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,OTORRINOLARINGOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,PEDIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,PSICOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,SERVICIO FARMACÉUTICO,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,TERAPIA OCUPACIONAL,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,TERAPIA RESPIRATORIA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,URGENCIAS,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,UROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN ANTONIO CHIA,,E.S.E. HOSPITAL SAN ANTONIO CHIA,25175,25175,VACUNACIÓN,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,2518300025,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,Adultos,,28,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,Pediátrica,,15,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,ANESTESIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,ATENCIÓN DEL PARTO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,CIRUGÍA GENERAL,,2,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,CIRUGÍA GINECOLÓGICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,CIRUGÍA OFTALMOLÓGICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,CIRUGÍA ORTOPÉDICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,DIAGNÓSTICO VASCULAR,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,ENFERMERÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,FISIOTERAPIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,GASTROENTEROLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,GESTION PRE-TRANSFUSIONAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,GINECOBSTETRICIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,MEDICINA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,MEDICINA INTERNA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,ODONTOLOGÍA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,OFTALMOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,PEDIATRÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,25183,25183,PSICOLOGÍA,,1,,
